Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
7672,KO/TKO,1,199,1,Alonzo Menifield,0,8,36%,8,0,,0,0,82.0,6,1,1,3,1,4,0,Paul Craig,0,7,53%,21,0,0%,0,0,12.0,3,4,0,4,3,0,1.0
7673,KO/TKO,1,236,1,Alonzo Menifield,1,33,55%,35,0,,0,0,29.0,32,0,1,24,0,9,0,Vinicius Moreira,0,11,52%,12,0,0%,0,0,80.0,0,6,5,8,3,0,1.0
7674,Decision - Unanimous,3,900,0,Ivan Menjivar,1,27,31%,57,0,0%,1,0,98.0,14,8,5,18,7,2,1,Hatsu Hioki,0,29,33%,52,4,66%,2,0,338.0,12,14,3,23,5,1,1.0
7675,Decision - Unanimous,3,900,0,Ivan Menjivar,0,29,46%,86,0,,0,0,0.0,8,13,8,18,7,4,1,Wilson Reis,0,33,34%,78,4,66%,0,0,423.0,12,6,15,14,7,12,1.0
7676,Submission,1,274,0,Ivan Menjivar,0,3,42%,19,1,100%,0,0,4.0,3,0,0,1,2,0,1,Urijah Faber,0,17,70%,29,0,,1,1,242.0,16,1,0,1,1,15,1.0
7677,Submission,1,164,1,Ivan Menjivar,0,6,60%,25,0,,1,0,0.0,3,1,2,4,0,2,0,Azamat Gashimov,0,4,30%,18,1,100%,0,0,120.0,3,0,1,2,0,2,1.0
7678,Decision - Unanimous,3,900,0,Ivan Menjivar,0,40,27%,42,0,0%,0,0,0.0,10,15,15,38,2,0,1,Mike Easton,0,46,27%,55,1,50%,0,0,48.0,14,12,20,43,2,1,1.0
7679,Submission,1,225,1,Ivan Menjivar,0,25,71%,33,1,100%,2,0,129.0,21,4,0,4,0,21,0,John Albert,0,31,56%,37,0,,3,0,13.0,17,12,2,17,13,1,1.0
7680,Decision - Unanimous,3,900,1,Ivan Menjivar,0,61,33%,87,0,0%,0,0,1.0,25,15,21,56,5,0,0,Nick Pace,0,31,26%,34,2,50%,1,0,184.0,23,3,5,28,2,1,1.0
7681,KO/TKO,1,90,1,Ivan Menjivar,1,8,33%,12,0,,0,0,13.0,5,2,1,0,4,4,0,Charlie Valencia,0,5,50%,5,0,,0,0,0.0,1,3,1,2,3,0,1.0
7682,Decision - Unanimous,3,900,0,Ivan Menjivar,0,84,42%,94,0,0%,1,0,18.0,73,7,4,61,21,2,1,Brad Pickett,0,69,32%,86,3,33%,1,0,171.0,54,10,5,58,5,6,1.0
7683,Decision - Unanimous,3,900,0,Ivan Menjivar,0,8,50%,59,0,0%,2,0,7.0,3,5,0,1,5,2,1,Matt Serra,0,14,35%,67,6,85%,0,0,798.0,9,5,0,2,2,10,1.0
7690,Decision - Unanimous,3,900,0,Joe Merritt,0,23,58%,34,0,0%,0,3,150.0,16,3,4,4,8,11,1,Alex Oliveira,0,11,33%,33,5,31%,2,0,623.0,7,0,4,5,4,2,1.0
7693,Decision - Unanimous,3,900,1,Jonathan Meunier,0,74,47%,105,1,33%,0,0,80.0,39,14,21,57,16,1,0,Richard Walsh,0,18,20%,33,2,25%,1,0,173.0,7,5,6,12,4,2,1.0
7694,Submission,3,654,0,Jonathan Meunier,0,16,69%,40,0,,0,0,0.0,10,0,6,6,0,10,1,Colby Covington,1,19,55%,78,5,55%,1,0,549.0,17,2,0,3,0,16,1.0
7695,Decision - Unanimous,3,900,0,Yaotzin Meza,0,25,40%,51,0,0%,0,0,122.0,10,6,9,21,4,0,1,Arnold Allen,1,31,30%,40,4,100%,0,0,252.0,20,5,6,16,6,9,1.0
7696,Decision - Unanimous,3,900,0,Yaotzin Meza,0,18,48%,39,1,11%,1,0,90.0,10,3,5,16,2,0,1,Sam Sicilia,0,12,29%,33,2,100%,4,0,506.0,10,1,1,3,3,6,1.0
7697,Decision - Unanimous,3,900,1,Yaotzin Meza,0,17,68%,70,2,100%,3,1,611.0,4,1,12,9,1,7,0,Damian Stasiak,0,14,60%,16,1,50%,1,1,163.0,8,3,3,8,1,5,1.0
7698,Decision - Unanimous,3,900,0,Yaotzin Meza,0,43,37%,46,1,16%,0,0,81.0,27,6,10,41,0,2,1,Sergio Pettis,0,54,33%,60,0,,0,0,4.0,28,10,16,53,1,0,1.0
7700,Submission,2,469,1,Yaotzin Meza,0,4,57%,29,1,50%,4,0,341.0,2,0,2,3,0,1,0,John Albert,0,4,33%,9,0,,3,0,82.0,0,1,3,3,0,1,1.0
7701,KO/TKO,1,115,0,Yaotzin Meza,0,2,13%,2,0,,0,0,0.0,0,1,1,2,0,0,1,Chad Mendes,1,10,76%,11,0,,0,0,2.0,4,2,4,8,0,2,1.0
7702,KO/TKO,1,596,0,Guy Mezger,0,2,50%,9,0,,3,0,,1,0,1,1,1,0,1,Tito Ortiz,0,26,61%,92,2,40%,0,0,,22,4,0,0,2,24,1.0
7703,Submission,1,120,1,Guy Mezger,0,0,0%,0,0,0%,1,0,,0,0,0,0,0,0,0,Tito Ortiz,0,5,26%,19,1,100%,0,0,,5,0,0,1,0,4,1.0
7704,Decision - Unanimous,2,480,1,Guy Mezger,0,35,64%,86,0,,0,0,,21,6,8,14,13,8,0,Christophe Leninger,0,3,18%,18,0,0%,1,0,,3,0,0,3,0,0,1.0
7705,KO/TKO,1,122,1,Guy Mezger,1,12,70%,15,0,,0,0,,10,1,1,2,2,8,0,John Dowdy,0,0,0%,2,0,,0,0,,0,0,0,0,0,0,1.0
7706,KO/TKO,1,133,1,Guy Mezger,0,19,63%,23,1,100%,0,0,,17,1,1,0,4,15,0,Jason Fairn,1,9,75%,12,0,,0,0,,5,2,2,1,4,4,1.0
7707,KO/TKO,1,300,0,Andreas Michailidis,0,23,50%,23,0,0%,0,0,9.0,8,7,8,23,0,0,1,Modestas Bukauskas,0,18,36%,18,0,,0,0,0.0,11,4,3,11,7,0,1.0
7708,Submission,3,695,0,David Michaud,0,17,32%,22,0,,0,0,0.0,14,3,0,12,4,1,1,Olivier Aubin-Mercier,1,49,56%,82,3,20%,1,0,375.0,22,12,15,23,22,4,1.0
7709,Decision - Unanimous,3,900,1,David Michaud,0,77,55%,123,4,100%,0,0,452.0,56,17,4,48,10,19,0,Garett Whiteley,0,75,46%,112,0,0%,0,0,0.0,41,22,12,56,7,12,1.0
7710,Decision - Split,3,900,0,David Michaud,0,41,33%,69,3,37%,2,0,211.0,29,8,4,28,7,6,1,Li Jingliang,0,61,39%,84,2,33%,0,0,215.0,46,3,12,38,7,16,1.0
7715,KO/TKO,2,352,0,Kristof Midoux,0,2,20%,2,0,,0,0,0.0,2,0,0,0,2,0,1,Jake O'Brien,0,25,48%,85,3,100%,0,0,284.0,25,0,0,0,0,25,1.0
7716,Decision - Unanimous,3,900,0,Chris Mierzwiak,1,24,61%,32,2,28%,1,0,221.0,17,5,2,8,15,1,1,Dominique Steele,1,26,52%,104,3,100%,0,2,504.0,21,4,1,7,13,6,1.0
7717,KO/TKO,2,452,0,Bojan Mihajlovic,0,1,7%,7,0,,0,0,0.0,1,0,0,1,0,0,1,Abdul-Kerim Edilov,0,77,61%,150,2,100%,1,0,331.0,59,16,2,9,6,62,1.0
7718,KO/TKO,3,725,0,Bojan Mihajlovic,0,22,40%,31,0,,0,0,66.0,6,8,8,17,5,0,1,Joachim Christensen,1,41,43%,139,0,0%,0,0,332.0,24,15,2,20,15,6,1.0
7719,KO/TKO,1,94,0,Bojan Mihajlovic,0,3,50%,3,0,0%,0,0,0.0,0,1,2,3,0,0,1,Francis Ngannou,0,8,40%,9,0,,0,0,6.0,5,3,0,3,0,5,1.0
7720,Submission,1,96,0,Billy Miles,0,0,0%,0,0,0%,0,0,19.0,0,0,0,0,0,0,1,George Sotiropoulos,0,2,66%,24,0,,1,0,72.0,2,0,0,0,0,2,1.0
7731,Decision - Unanimous,3,900,0,Curtis Millender,0,48,50%,50,0,,0,0,2.0,19,7,22,46,2,0,1,Belal Muhammad,0,47,43%,126,2,33%,0,0,496.0,39,4,4,33,0,14,1.0
7732,Submission,1,155,0,Curtis Millender,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Elizeu Zaleski dos Santos,0,6,66%,10,1,100%,1,0,128.0,4,1,1,3,0,3,1.0
7733,Decision - Unanimous,3,900,1,Curtis Millender,0,89,53%,91,0,,0,0,17.0,59,8,22,84,5,0,0,Siyar Bahadurzada,0,40,33%,65,3,42%,0,0,194.0,30,4,6,29,2,9,1.0
7734,Decision - Unanimous,3,900,1,Curtis Millender,0,38,40%,40,1,100%,0,0,19.0,23,10,5,33,3,2,0,Max Griffin,0,44,44%,61,1,50%,0,0,257.0,28,7,9,34,1,9,1.0
7735,KO/TKO,2,557,1,Curtis Millender,2,47,44%,47,0,,0,0,15.0,31,7,9,44,0,3,0,Thiago Alves,0,33,31%,37,1,100%,0,0,14.0,3,3,27,33,0,0,1.0
7738,Decision - Unanimous,3,900,0,Jason Miller,0,14,41%,29,0,,2,0,5.0,11,3,0,12,1,1,1,CB Dollaway,0,29,54%,99,4,57%,1,0,745.0,25,2,2,10,5,14,1.0
7739,KO/TKO,3,814,0,Jason Miller,0,27,22%,38,1,9%,0,0,149.0,17,8,2,20,4,3,1,Michael Bisping,0,102,53%,150,0,,0,0,192.0,86,12,4,65,11,26,1.0
7740,Decision - Unanimous,5,1500,0,Jason Miller,0,23,50%,50,3,60%,2,2,278.0,7,10,6,10,11,2,1,Jake Shields,0,10,43%,123,9,69%,2,0,1127.0,7,2,1,3,1,6,1.0
7741,Decision - Unanimous,3,900,1,Jason Miller,0,28,45%,85,2,28%,3,1,457.0,11,8,9,18,5,5,0,Hiromitsu Miura,0,20,25%,68,1,50%,0,1,71.0,12,2,6,15,4,1,1.0
7742,Decision - Unanimous,3,900,0,Jason Miller,0,16,39%,28,1,16%,0,1,99.0,6,9,1,11,1,4,1,Georges St-Pierre,0,64,68%,117,5,100%,4,1,583.0,41,16,7,13,6,45,1.0
7743,Decision - Unanimous,3,900,0,Dan Miller,0,25,42%,29,0,0%,1,0,5.0,10,13,2,13,12,0,1,Trevor Smith,0,51,67%,149,1,33%,0,0,716.0,41,9,1,15,9,27,1.0
7744,KO/TKO,1,282,0,Dan Miller,0,11,29%,11,1,100%,1,0,33.0,4,4,3,11,0,0,1,Jordan Mein,1,29,54%,29,0,,0,0,18.0,25,4,0,16,13,0,1.0
7745,Submission,3,792,1,Dan Miller,1,57,61%,81,0,0%,3,0,78.0,40,15,2,31,17,9,0,Ricardo Funch,0,72,67%,90,2,25%,0,0,411.0,26,7,39,25,30,17,1.0
7746,Decision - Unanimous,3,900,0,Dan Miller,1,42,43%,48,0,,0,1,38.0,37,3,2,42,0,0,1,Rousimar Palhares,1,67,60%,147,2,100%,0,1,323.0,45,7,15,46,4,17,1.0
7747,Decision - Unanimous,3,900,0,Dan Miller,0,10,26%,36,2,33%,2,0,119.0,7,2,1,8,2,0,1,Nate Marquardt,0,47,60%,75,3,100%,0,0,438.0,41,2,4,24,3,20,1.0
7748,Decision - Split,3,900,1,Dan Miller,0,18,38%,121,5,100%,1,0,715.0,17,1,0,2,0,16,0,Joe Doerksen,0,12,41%,135,0,,2,1,77.0,9,2,1,7,0,5,1.0
7749,Submission,2,413,1,Dan Miller,0,23,31%,23,0,0%,2,0,8.0,17,3,3,23,0,0,0,John Salter,0,21,40%,29,2,66%,0,0,99.0,18,2,1,17,3,1,1.0
7750,Decision - Unanimous,3,900,0,Dan Miller,0,50,23%,56,1,25%,0,0,45.0,21,11,18,49,1,0,1,Michael Bisping,0,76,33%,77,0,,0,0,0.0,75,0,1,75,1,0,1.0
7751,Decision - Unanimous,3,900,0,Dan Miller,0,20,21%,25,0,,0,0,11.0,6,5,9,15,2,3,1,Demian Maia,0,30,38%,67,4,57%,0,0,316.0,22,6,2,20,8,2,1.0
7752,Decision - Unanimous,3,900,0,Dan Miller,0,9,42%,32,0,,2,0,1.0,6,2,1,6,3,0,1,Chael Sonnen,0,36,59%,133,3,60%,0,0,832.0,26,2,8,8,0,28,1.0
7753,Submission,1,63,1,Dan Miller,0,2,33%,4,0,,2,1,22.0,2,0,0,0,1,1,0,Jake Rosholt,0,2,50%,5,1,50%,0,0,26.0,2,0,0,1,0,1,1.0
7754,Decision - Unanimous,3,900,1,Dan Miller,0,31,63%,142,6,85%,0,0,627.0,26,4,1,7,5,19,0,Matt Horwich,0,15,62%,62,0,,5,2,222.0,10,5,0,4,4,7,1.0
7755,Submission,1,87,1,Dan Miller,0,0,0%,8,0,,2,0,62.0,0,0,0,0,0,0,0,Rob Kimmons,0,0,0%,1,0,0%,0,0,8.0,0,0,0,0,0,0,1.0
7756,Decision - Unanimous,3,900,0,Jim Miller,0,14,35%,26,2,100%,2,1,310.0,6,5,3,7,4,3,1,Vinc Pichel,0,41,52%,84,3,60%,0,0,394.0,27,11,3,15,9,17,1.0
7757,Submission,1,145,1,Jim Miller,0,2,66%,9,0,,1,0,108.0,0,1,1,1,0,1,0,Roosevelt Roberts,0,1,50%,7,0,,0,0,26.0,1,0,0,0,0,1,1.0
7758,Decision - Unanimous,3,900,0,Jim Miller,0,58,47%,66,0,0%,0,0,27.0,33,13,12,44,11,3,1,Scott Holtzman,0,88,44%,120,1,100%,0,0,297.0,77,5,6,70,10,8,1.0
7759,Submission,1,58,1,Jim Miller,0,2,25%,2,0,,1,0,0.0,1,0,1,2,0,0,0,Clay Guida,0,2,40%,2,0,,0,0,11.0,1,0,1,2,0,0,1.0
7760,Submission,1,132,1,Jim Miller,0,6,54%,8,2,100%,1,0,52.0,4,0,2,6,0,0,0,Jason Gonzalez,0,10,40%,10,0,,0,0,0.0,5,0,5,10,0,0,1.0
7761,Submission,1,75,0,Jim Miller,0,1,50%,1,0,,0,0,0.0,0,0,1,1,0,0,1,Charles Oliveira,0,0,0%,1,1,100%,1,0,47.0,0,0,0,0,0,0,1.0
7762,Submission,1,89,1,Jim Miller,0,15,62%,17,1,100%,1,0,19.0,11,2,2,8,0,7,0,Alex White,0,5,35%,5,0,,0,0,0.0,3,2,0,4,1,0,1.0
7763,KO/TKO,1,180,0,Jim Miller,0,10,50%,13,1,50%,0,0,27.0,6,2,2,8,2,0,1,Dan Hooker,1,24,54%,24,0,,0,0,13.0,15,4,5,23,0,1,1.0
7764,Decision - Unanimous,3,900,0,Jim Miller,0,34,42%,61,1,20%,0,0,146.0,18,8,8,26,3,5,1,Francisco Trinaldo,0,63,45%,84,1,100%,0,0,280.0,40,18,5,41,9,13,1.0
7765,Decision - Unanimous,3,900,0,Jim Miller,0,48,43%,51,1,25%,0,0,110.0,13,15,20,33,11,4,1,Anthony Pettis,0,80,66%,107,1,50%,0,0,217.0,49,27,4,63,8,9,1.0
7766,Decision - Majority,3,900,0,Jim Miller,0,71,52%,83,1,16%,3,0,82.0,36,20,15,56,13,2,1,Dustin Poirier,0,97,44%,122,3,100%,0,1,237.0,79,10,8,80,13,4,1.0
7767,Decision - Unanimous,3,900,1,Jim Miller,0,28,32%,45,4,80%,1,0,384.0,19,5,4,22,1,5,0,Thiago Alves,0,36,32%,50,0,,0,0,33.0,19,11,6,30,3,3,1.0
7768,Decision - Split,3,900,1,Jim Miller,0,80,48%,97,0,0%,0,0,8.0,52,25,3,60,16,4,0,Joe Lauzon,0,54,39%,92,3,75%,1,0,372.0,46,7,1,35,7,12,1.0
7769,KO/TKO,1,138,1,Jim Miller,0,8,30%,13,1,100%,0,0,93.0,8,0,0,1,0,7,0,Takanori Gomi,0,1,20%,1,0,,0,0,0.0,0,0,1,1,0,0,1.0
7770,Decision - Unanimous,3,900,0,Jim Miller,0,56,48%,61,0,0%,0,0,24.0,37,10,9,48,4,4,1,Diego Sanchez,0,48,38%,71,2,22%,0,0,207.0,35,12,1,40,3,5,1.0
7771,Submission,2,477,0,Jim Miller,0,7,46%,19,0,,1,1,147.0,5,2,0,7,0,0,1,Michael Chiesa,0,13,43%,33,2,100%,1,0,253.0,11,1,1,3,0,10,1.0
7772,Decision - Split,3,900,1,Jim Miller,0,45,40%,61,2,66%,0,0,130.0,21,8,16,42,1,2,0,Danny Castillo,0,35,33%,51,0,0%,0,0,140.0,22,5,8,33,0,2,1.0
7773,Decision - Unanimous,3,900,0,Jim Miller,0,11,40%,24,0,,3,1,16.0,4,1,6,6,5,0,1,Beneil Dariush,0,27,50%,55,2,50%,1,0,719.0,17,7,3,10,10,7,1.0
7774,KO/TKO,2,511,0,Jim Miller,0,30,46%,34,1,16%,0,0,34.0,12,7,11,25,4,1,1,Donald Cerrone,1,37,47%,41,0,0%,0,0,21.0,16,14,7,34,2,1,1.0
7775,Submission,1,198,1,Jim Miller,0,5,26%,6,0,0%,1,0,29.0,2,1,2,4,1,0,0,Yancy Medeiros,0,9,33%,9,0,,0,0,24.0,7,2,0,8,1,0,1.0
7776,Submission,1,222,1,Jim Miller,0,6,24%,9,1,100%,1,0,12.0,3,2,1,4,2,0,0,Fabricio Camoes,0,11,47%,16,0,,0,0,78.0,6,3,2,9,2,0,1.0
7778,Decision - Unanimous,3,900,1,Jim Miller,0,91,44%,96,1,100%,2,0,191.0,61,19,11,57,27,7,0,Joe Lauzon,0,35,28%,40,0,0%,3,1,127.0,25,6,4,26,7,2,1.0
7779,Submission,2,549,0,Jim Miller,0,25,35%,27,1,20%,0,0,75.0,11,7,7,13,12,0,1,Nate Diaz,0,46,46%,97,0,0%,2,2,157.0,29,11,6,23,22,1,1.0
7780,Submission,1,184,1,Jim Miller,0,4,33%,5,1,33%,1,0,59.0,2,2,0,4,0,0,0,Melvin Guillard,0,16,61%,21,0,,0,0,1.0,12,4,0,7,4,5,1.0
7781,Decision - Unanimous,3,900,0,Jim Miller,0,14,31%,24,0,,6,0,3.0,10,3,1,10,3,1,1,Benson Henderson,0,65,49%,119,7,100%,2,0,622.0,40,19,6,20,7,38,1.0
7782,KO/TKO,3,735,1,Jim Miller,1,43,32%,76,1,100%,2,0,206.0,30,9,4,30,5,8,0,Kamal Shalorus,0,26,20%,34,1,33%,0,0,60.0,14,6,6,25,0,1,1.0
7783,Submission,1,119,1,Jim Miller,0,1,16%,6,1,100%,2,0,91.0,1,0,0,0,0,1,0,Charles Oliveira,0,5,62%,8,0,0%,0,0,0.0,2,2,1,3,0,2,1.0
7784,Decision - Unanimous,3,900,1,Jim Miller,0,29,25%,44,0,0%,2,0,125.0,13,7,9,25,4,0,0,Gleison Tibau,0,23,23%,36,4,80%,0,0,201.0,21,1,1,20,3,0,1.0
7785,Decision - Unanimous,3,900,1,Jim Miller,0,23,34%,42,1,50%,3,1,97.0,12,5,6,14,6,3,0,Mark Bocek,0,17,37%,52,4,50%,1,0,591.0,7,7,3,6,8,3,1.0
7786,Submission,1,151,1,Jim Miller,1,6,26%,11,0,,1,0,15.0,3,1,2,5,0,1,0,Duane Ludwig,0,2,7%,3,0,,0,0,21.0,2,0,0,2,0,0,1.0
7787,KO/TKO,2,348,1,Jim Miller,1,30,34%,40,0,0%,1,0,138.0,23,0,7,18,1,11,0,Steve Lopez,0,6,12%,15,0,,0,0,0.0,4,2,0,6,0,0,1.0
7788,Decision - Unanimous,3,900,1,Jim Miller,0,37,40%,98,6,85%,1,0,628.0,24,5,8,15,4,18,0,Mac Danzig,0,20,35%,116,0,,1,1,28.0,13,7,0,11,2,7,1.0
7789,Decision - Unanimous,3,900,0,Jim Miller,0,25,25%,28,0,0%,1,0,86.0,9,7,9,20,5,0,1,Gray Maynard,0,37,39%,59,1,100%,0,0,125.0,25,11,1,28,5,4,1.0
7790,Decision - Unanimous,3,900,1,Jim Miller,0,61,44%,110,4,66%,2,1,638.0,50,9,2,18,19,24,0,Matt Wiman,0,20,35%,34,1,33%,0,1,50.0,13,4,3,15,5,0,1.0
7791,Submission,3,799,1,Jim Miller,0,15,53%,46,5,83%,5,0,645.0,10,2,3,3,1,11,0,David Baron,0,7,43%,22,0,0%,1,1,55.0,5,2,0,5,2,0,1.0
7792,Decision - Unanimous,3,900,0,Cole Miller,0,21,35%,22,0,,0,1,63.0,11,5,5,20,0,1,1,Mizuto Hirota,0,57,50%,165,6,85%,0,0,588.0,43,7,7,26,1,30,1.0
7793,Decision - Unanimous,3,900,0,Cole Miller,0,33,25%,39,3,100%,1,0,152.0,24,5,4,30,1,2,1,Alex Caceres,1,97,62%,108,5,100%,0,1,181.0,65,22,10,77,10,10,1.0
7795,Decision - Unanimous,3,900,0,Cole Miller,0,31,23%,35,0,0%,0,0,31.0,12,8,11,26,5,0,1,Max Holloway,0,57,32%,66,1,100%,0,0,154.0,40,13,4,46,7,4,1.0
7796,Submission,2,414,1,Cole Miller,1,38,41%,38,0,,1,0,25.0,27,4,7,37,0,1,0,Sam Sicilia,0,14,25%,14,0,0%,0,0,0.0,5,5,4,14,0,0,1.0
7797,Decision - Unanimous,3,900,1,Cole Miller,0,21,52%,55,0,,1,2,267.0,17,4,0,16,3,2,0,Andy Ogle,0,27,52%,112,2,33%,0,0,464.0,14,8,5,23,0,4,1.0
7798,Decision - Unanimous,3,900,0,Cole Miller,0,32,28%,94,0,,0,0,6.0,28,4,0,22,8,2,1,Manvel Gamburyan,0,23,37%,84,5,71%,0,0,471.0,12,3,8,15,2,6,1.0
7799,Submission,1,263,1,Cole Miller,0,5,11%,6,1,100%,1,0,44.0,1,1,3,5,0,0,0,Bart Palaszewski,0,18,29%,18,0,,0,0,0.0,7,2,9,17,0,1,1.0
7800,Decision - Split,3,900,0,Cole Miller,0,143,33%,143,0,0%,0,0,0.0,120,18,5,143,0,0,1,Nam Phan,0,129,35%,129,0,,0,0,0.0,96,26,7,129,0,0,1.0
7801,Decision - Unanimous,3,900,0,Cole Miller,0,72,47%,77,1,20%,0,0,163.0,44,11,17,54,16,2,1,Steven Siler,0,81,36%,95,1,16%,1,0,78.0,50,20,11,64,17,0,1.0
7802,Submission,2,458,1,Cole Miller,1,32,42%,36,0,,2,0,49.0,17,1,14,23,0,9,0,TJ O'Brien,0,28,45%,28,0,,0,0,7.0,11,4,13,28,0,0,1.0
7803,Decision - Unanimous,3,900,0,Cole Miller,0,22,41%,60,0,0%,0,0,3.0,10,12,0,7,14,1,1,Matt Wiman,0,76,46%,106,1,100%,1,0,660.0,62,1,13,22,7,47,1.0
7804,Submission,2,409,1,Cole Miller,1,24,30%,24,1,25%,1,0,39.0,18,3,3,23,0,1,0,Ross Pearson,0,26,36%,30,0,,0,0,20.0,10,2,14,24,1,1,1.0
7805,Submission,1,185,1,Cole Miller,0,15,44%,18,0,,1,0,6.0,12,2,1,5,10,0,0,Dan Lauzon,1,10,41%,13,1,100%,0,0,46.0,8,2,0,6,4,0,1.0
7806,KO/TKO,1,216,0,Cole Miller,0,6,11%,6,0,,0,0,0.0,3,2,1,6,0,0,1,Efrain Escudero,1,10,31%,10,1,100%,0,0,5.0,8,0,2,8,0,2,1.0
7807,Submission,1,118,1,Cole Miller,0,3,18%,5,0,,1,0,0.0,1,2,0,2,1,0,0,Junie Browning,0,1,33%,1,0,0%,0,0,66.0,0,1,0,1,0,0,1.0
7808,Submission,3,888,1,Cole Miller,0,41,29%,59,1,50%,2,1,126.0,24,12,5,24,7,10,0,Jorge Gurgel,0,54,42%,76,3,100%,0,1,241.0,34,0,20,38,13,3,1.0
7809,KO/TKO,2,584,0,Cole Miller,0,5,17%,13,0,0%,3,3,174.0,4,0,1,0,2,3,1,Jeremy Stephens,1,30,55%,64,1,100%,0,1,259.0,24,5,1,6,0,24,1.0
7810,Decision - Unanimous,3,900,1,Cole Miller,0,21,43%,59,1,50%,10,2,678.0,20,1,0,4,0,17,0,Leonard Garcia,0,16,50%,95,0,0%,0,1,145.0,11,2,3,5,0,11,1.0
7811,KO/TKO,1,70,1,Cole Miller,1,12,37%,14,0,,0,0,15.0,11,1,0,3,1,8,0,Andy Wang,0,4,36%,4,0,0%,0,0,0.0,3,1,0,1,3,0,1.0
7812,KO/TKO,1,50,0,Micah Miller,0,0,0%,4,0,,0,0,0.0,0,0,0,0,0,0,1,Josh Grispi,1,11,55%,11,0,,0,0,15.0,4,0,7,5,0,6,1.0
7813,KO/TKO,1,99,1,Micah Miller,1,9,39%,9,0,,0,0,1.0,4,1,4,8,0,1,0,Chance Farrar,0,3,27%,3,0,,0,0,0.0,0,3,0,3,0,0,1.0
7814,Decision - Unanimous,3,900,0,Micah Miller,0,14,24%,35,3,50%,2,1,395.0,8,5,1,5,9,0,1,Cub Swanson,0,36,45%,61,2,50%,4,3,348.0,21,4,11,11,6,19,1.0
7815,Submission,3,809,1,Micah Miller,1,28,51%,51,0,0%,1,0,57.0,11,15,2,2,22,4,0,Jesse Moreng,0,17,40%,56,5,100%,0,0,519.0,13,2,2,7,10,0,1.0
7816,Submission,1,125,0,Eddy Millis,0,0,,0,0,0%,1,1,,0,0,0,0,0,0,1,Daniel McWilliams,0,7,77%,10,0,,3,1,,3,4,0,2,0,5,1.0
7825,Decision - Unanimous,3,900,0,Alberto Mina,0,12,14%,16,1,20%,0,0,5.0,5,3,4,11,1,0,1,Ramazan Emeev,0,39,46%,54,3,50%,0,0,306.0,28,8,3,24,4,11,1.0
7826,KO/TKO,2,377,1,Alberto Mina,1,16,37%,27,2,100%,0,0,176.0,12,1,3,7,0,9,0,Mike Pyle,0,2,16%,5,0,,1,0,0.0,0,0,2,2,0,0,1.0
7827,Decision - Split,3,900,1,Alberto Mina,1,69,45%,84,2,13%,0,0,37.0,46,5,18,56,10,3,0,Yoshihiro Akiyama,0,78,54%,92,0,0%,0,0,83.0,53,2,23,66,1,11,1.0
7828,KO/TKO,1,257,1,Alberto Mina,1,34,58%,38,0,0%,0,1,36.0,30,4,0,22,3,9,0,Shinsho Anzai,0,31,67%,41,1,100%,0,0,49.0,29,2,0,26,5,0,1.0
7850,KO/TKO,1,181,0,Frank Mir,0,1,10%,2,0,0%,0,0,0.0,1,0,0,1,0,0,1,Mark Hunt,1,8,42%,8,0,,0,0,2.0,6,1,1,8,0,0,1.0
7851,Decision - Unanimous,3,900,0,Frank Mir,0,24,46%,54,1,20%,0,0,239.0,16,8,0,10,8,6,1,Andrei Arlovski,0,39,52%,70,0,,0,0,212.0,22,9,8,28,11,0,1.0
7852,KO/TKO,1,73,1,Frank Mir,1,16,43%,16,0,,0,0,1.0,15,1,0,8,7,1,0,Todd Duffee,0,9,37%,9,0,,0,0,5.0,8,1,0,7,2,0,1.0
7853,KO/TKO,1,100,1,Frank Mir,1,10,55%,10,0,,0,0,6.0,10,0,0,4,0,6,0,Antonio Silva,0,1,33%,1,0,,0,0,0.0,0,0,1,1,0,0,1.0
7854,Decision - Unanimous,3,900,0,Frank Mir,0,3,13%,5,1,33%,1,0,29.0,0,1,2,3,0,0,1,Alistair Overeem,1,62,83%,139,0,,0,0,518.0,40,19,3,14,6,42,1.0
7855,KO/TKO,1,116,0,Frank Mir,0,9,56%,20,0,,0,0,0.0,6,3,0,0,9,0,1,Josh Barnett,1,26,68%,33,0,,0,0,71.0,13,13,0,1,25,0,1.0
7856,Decision - Unanimous,3,900,0,Frank Mir,0,24,40%,53,0,,0,0,18.0,5,14,5,13,10,1,1,Daniel Cormier,0,59,61%,102,0,0%,0,0,454.0,27,23,9,10,49,0,1.0
7857,KO/TKO,2,484,0,Frank Mir,0,17,45%,17,0,0%,0,0,9.0,5,2,10,17,0,0,1,Junior Dos Santos,1,59,66%,63,0,,0,0,18.0,44,15,0,56,0,3,1.0
